model_id,prompt_mode,pair_id,pair_correct,self_correct,opponent_correct,flipped,same_action,both_parsed,error_type,domain,difficulty,self_prediction,opponent_prediction,safe_action,branching_action
qwen25_math7b,bellman,cf_0174,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,3,WILLOW,WILLOW,ORBIT,WILLOW
qwen25_math7b,bellman,cf_0175,0.0,0.0,0.0,1.0,0.0,1.0,reversed_flip,cyber_defense,3,ZENITH,EMBER,ZENITH,EMBER
qwen25_math7b,bellman,cf_0176,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,3,EMBER,EMBER,CIPHER,EMBER
qwen25_math7b,bellman,cf_0177,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,3,RAVEN,RAVEN,KITE,RAVEN
qwen25_math7b,bellman,cf_0178,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,3,LANTERN,QUARTZ,QUARTZ,LANTERN
qwen25_math7b,bellman,cf_0179,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,3,RAVEN,RAVEN,SUMMIT,RAVEN
qwen25_math7b,cot,cf_0000,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,1,VELVET,VELVET,TIDAL,VELVET
qwen25_math7b,cot,cf_0001,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,1,KITE,SUMMIT,SUMMIT,KITE
qwen25_math7b,cot,cf_0002,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,SUMMIT,WILLOW,WILLOW,SUMMIT
qwen25_math7b,cot,cf_0003,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,EMBER,VELVET,VELVET,EMBER
qwen25_math7b,cot,cf_0004,0.0,0.0,0.0,1.0,0.0,1.0,reversed_flip,exploration,1,RAVEN,VELVET,RAVEN,VELVET
qwen25_math7b,cot,cf_0005,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,1,ORBIT,CIPHER,CIPHER,ORBIT
qwen25_math7b,cot,cf_0006,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,2,LANTERN,LANTERN,ZENITH,LANTERN
qwen25_math7b,cot,cf_0007,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,2,SUMMIT,SUMMIT,EMBER,SUMMIT
qwen25_math7b,cot,cf_0008,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,2,WILLOW,WILLOW,KITE,WILLOW
qwen25_math7b,cot,cf_0009,0.0,0.0,0.0,1.0,0.0,1.0,reversed_flip,logistics,2,ORBIT,TIDAL,ORBIT,TIDAL
qwen25_math7b,cot,cf_0010,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,2,WILLOW,CIPHER,CIPHER,WILLOW
qwen25_math7b,cot,cf_0011,0.0,0.0,0.0,1.0,0.0,1.0,reversed_flip,resource_game,2,QUARTZ,ORBIT,QUARTZ,ORBIT
qwen25_math7b,cot,cf_0012,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,3,VELVET,VELVET,ORBIT,VELVET
qwen25_math7b,cot,cf_0013,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,3,VELVET,VELVET,QUARTZ,VELVET
qwen25_math7b,cot,cf_0014,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,3,ZENITH,ZENITH,EMBER,ZENITH
qwen25_math7b,cot,cf_0015,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,3,WILLOW,WILLOW,LANTERN,WILLOW
qwen25_math7b,cot,cf_0016,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,3,VELVET,VELVET,ZENITH,VELVET
qwen25_math7b,cot,cf_0017,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,3,QUARTZ,QUARTZ,ZENITH,QUARTZ
qwen25_math7b,cot,cf_0018,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,VELVET,RAVEN,RAVEN,VELVET
qwen25_math7b,cot,cf_0019,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,1,TIDAL,TIDAL,SUMMIT,TIDAL
qwen25_math7b,cot,cf_0020,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,QUARTZ,ZENITH,ZENITH,QUARTZ
qwen25_math7b,cot,cf_0021,0.0,0.0,1.0,0.0,1.0,1.0,safe_both,logistics,1,ZENITH,ZENITH,ZENITH,ORBIT
qwen25_math7b,cot,cf_0022,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,1,ZENITH,RAVEN,RAVEN,ZENITH
qwen25_math7b,cot,cf_0023,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,1,SUMMIT,KITE,KITE,SUMMIT
qwen25_math7b,cot,cf_0024,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,2,WILLOW,WILLOW,QUARTZ,WILLOW
qwen25_math7b,cot,cf_0025,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,2,VELVET,ORBIT,ORBIT,VELVET
qwen25_math7b,cot,cf_0026,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,2,LANTERN,ORBIT,ORBIT,LANTERN
qwen25_math7b,cot,cf_0027,0.0,0.0,0.0,1.0,0.0,1.0,reversed_flip,logistics,2,EMBER,CIPHER,EMBER,CIPHER
qwen25_math7b,cot,cf_0028,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,2,EMBER,EMBER,ORBIT,EMBER
qwen25_math7b,cot,cf_0029,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,2,EMBER,EMBER,VELVET,EMBER
qwen25_math7b,cot,cf_0030,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,3,ZENITH,ZENITH,TIDAL,ZENITH
qwen25_math7b,cot,cf_0031,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,3,WILLOW,WILLOW,LANTERN,WILLOW
qwen25_math7b,cot,cf_0032,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,3,ORBIT,ORBIT,QUARTZ,ORBIT
qwen25_math7b,cot,cf_0033,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,3,EMBER,EMBER,KITE,EMBER
qwen25_math7b,cot,cf_0034,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,3,VELVET,VELVET,KITE,VELVET
qwen25_math7b,cot,cf_0035,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,3,WILLOW,WILLOW,TIDAL,WILLOW
qwen25_math7b,cot,cf_0036,0.0,0.0,1.0,0.0,1.0,1.0,safe_both,abstract_game,1,LANTERN,LANTERN,LANTERN,CIPHER
qwen25_math7b,cot,cf_0037,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,1,CIPHER,RAVEN,RAVEN,CIPHER
qwen25_math7b,cot,cf_0038,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,1,CIPHER,CIPHER,ZENITH,CIPHER
qwen25_math7b,cot,cf_0039,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,LANTERN,VELVET,VELVET,LANTERN
qwen25_math7b,cot,cf_0040,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,1,VELVET,VELVET,TIDAL,VELVET
qwen25_math7b,cot,cf_0041,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,1,ZENITH,ZENITH,LANTERN,ZENITH
qwen25_math7b,cot,cf_0042,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,2,WILLOW,RAVEN,RAVEN,WILLOW
qwen25_math7b,cot,cf_0043,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,2,ORBIT,ORBIT,TIDAL,ORBIT
qwen25_math7b,cot,cf_0044,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,2,WILLOW,KITE,KITE,WILLOW
qwen25_math7b,cot,cf_0045,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,2,CIPHER,WILLOW,WILLOW,CIPHER
qwen25_math7b,cot,cf_0046,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,2,QUARTZ,ORBIT,ORBIT,QUARTZ
qwen25_math7b,cot,cf_0047,0.0,0.0,1.0,0.0,1.0,1.0,safe_both,resource_game,2,RAVEN,RAVEN,RAVEN,KITE
qwen25_math7b,cot,cf_0048,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,3,LANTERN,LANTERN,CIPHER,LANTERN
qwen25_math7b,cot,cf_0049,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,3,RAVEN,RAVEN,VELVET,RAVEN
qwen25_math7b,cot,cf_0050,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,3,KITE,KITE,LANTERN,KITE
qwen25_math7b,cot,cf_0051,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,3,RAVEN,RAVEN,CIPHER,RAVEN
qwen25_math7b,cot,cf_0052,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,3,CIPHER,RAVEN,RAVEN,CIPHER
qwen25_math7b,cot,cf_0053,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,3,ZENITH,ZENITH,TIDAL,ZENITH
qwen25_math7b,cot,cf_0054,0.0,0.0,1.0,0.0,1.0,1.0,safe_both,abstract_game,1,KITE,KITE,KITE,ORBIT
qwen25_math7b,cot,cf_0055,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,1,RAVEN,ZENITH,ZENITH,RAVEN
qwen25_math7b,cot,cf_0056,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,SUMMIT,RAVEN,RAVEN,SUMMIT
qwen25_math7b,cot,cf_0057,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,ORBIT,WILLOW,WILLOW,ORBIT
qwen25_math7b,cot,cf_0058,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,1,VELVET,CIPHER,CIPHER,VELVET
qwen25_math7b,cot,cf_0059,0.0,0.0,1.0,0.0,1.0,1.0,safe_both,resource_game,1,RAVEN,RAVEN,RAVEN,EMBER
qwen25_math7b,cot,cf_0060,0.0,0.0,0.0,1.0,0.0,1.0,reversed_flip,abstract_game,2,RAVEN,ORBIT,RAVEN,ORBIT
qwen25_math7b,cot,cf_0061,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,2,EMBER,EMBER,CIPHER,EMBER
qwen25_math7b,cot,cf_0062,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,2,EMBER,EMBER,VELVET,EMBER
qwen25_math7b,cot,cf_0063,0.0,0.0,1.0,0.0,1.0,1.0,safe_both,logistics,2,QUARTZ,QUARTZ,QUARTZ,RAVEN
qwen25_math7b,cot,cf_0064,0.0,0.0,0.0,1.0,0.0,1.0,reversed_flip,exploration,2,QUARTZ,ORBIT,QUARTZ,ORBIT
qwen25_math7b,cot,cf_0065,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,2,TIDAL,TIDAL,SUMMIT,TIDAL
qwen25_math7b,cot,cf_0066,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,3,TIDAL,TIDAL,VELVET,TIDAL
qwen25_math7b,cot,cf_0067,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,3,QUARTZ,QUARTZ,ORBIT,QUARTZ
qwen25_math7b,cot,cf_0068,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,3,KITE,KITE,RAVEN,KITE
qwen25_math7b,cot,cf_0069,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,3,QUARTZ,QUARTZ,CIPHER,QUARTZ
qwen25_math7b,cot,cf_0070,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,3,QUARTZ,QUARTZ,RAVEN,QUARTZ
qwen25_math7b,cot,cf_0071,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,3,VELVET,VELVET,CIPHER,VELVET
qwen25_math7b,cot,cf_0072,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,EMBER,WILLOW,WILLOW,EMBER
qwen25_math7b,cot,cf_0073,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,1,SUMMIT,SUMMIT,LANTERN,SUMMIT
qwen25_math7b,cot,cf_0074,0.0,0.0,0.0,1.0,0.0,1.0,reversed_flip,tool_agent,1,WILLOW,EMBER,WILLOW,EMBER
qwen25_math7b,cot,cf_0075,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,1,ORBIT,ORBIT,WILLOW,ORBIT
qwen25_math7b,cot,cf_0076,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,1,CIPHER,CIPHER,LANTERN,CIPHER
qwen25_math7b,cot,cf_0077,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,1,EMBER,EMBER,LANTERN,EMBER
qwen25_math7b,cot,cf_0078,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,2,QUARTZ,QUARTZ,TIDAL,QUARTZ
qwen25_math7b,cot,cf_0079,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,2,QUARTZ,QUARTZ,SUMMIT,QUARTZ
qwen25_math7b,cot,cf_0080,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,2,SUMMIT,SUMMIT,LANTERN,SUMMIT
qwen25_math7b,cot,cf_0081,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,2,ZENITH,ZENITH,EMBER,ZENITH
qwen25_math7b,cot,cf_0082,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,2,QUARTZ,QUARTZ,ZENITH,QUARTZ
qwen25_math7b,cot,cf_0083,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,2,ORBIT,ORBIT,QUARTZ,ORBIT
qwen25_math7b,cot,cf_0084,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,3,RAVEN,QUARTZ,QUARTZ,RAVEN
qwen25_math7b,cot,cf_0085,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,3,KITE,KITE,CIPHER,KITE
qwen25_math7b,cot,cf_0086,0.0,1.0,0.0,0.0,0.0,0.0,unparsed,tool_agent,3,SUMMIT,,ORBIT,SUMMIT
qwen25_math7b,cot,cf_0087,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,3,SUMMIT,SUMMIT,WILLOW,SUMMIT
qwen25_math7b,cot,cf_0088,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,3,TIDAL,TIDAL,CIPHER,TIDAL
qwen25_math7b,cot,cf_0089,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,3,KITE,KITE,TIDAL,KITE
qwen25_math7b,cot,cf_0090,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,KITE,ORBIT,ORBIT,KITE
qwen25_math7b,cot,cf_0091,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,1,CIPHER,KITE,KITE,CIPHER
qwen25_math7b,cot,cf_0092,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,1,KITE,KITE,SUMMIT,KITE
qwen25_math7b,cot,cf_0093,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,EMBER,CIPHER,CIPHER,EMBER
qwen25_math7b,cot,cf_0094,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,1,WILLOW,EMBER,EMBER,WILLOW
qwen25_math7b,cot,cf_0095,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,1,RAVEN,RAVEN,KITE,RAVEN
qwen25_math7b,cot,cf_0096,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,2,LANTERN,VELVET,VELVET,LANTERN
qwen25_math7b,cot,cf_0097,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,2,SUMMIT,SUMMIT,QUARTZ,SUMMIT
qwen25_math7b,cot,cf_0098,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,2,QUARTZ,QUARTZ,VELVET,QUARTZ
qwen25_math7b,cot,cf_0099,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,2,QUARTZ,QUARTZ,EMBER,QUARTZ
qwen25_math7b,cot,cf_0100,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,2,LANTERN,LANTERN,RAVEN,LANTERN
qwen25_math7b,cot,cf_0101,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,2,RAVEN,VELVET,VELVET,RAVEN
qwen25_math7b,cot,cf_0102,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,3,ZENITH,ORBIT,ORBIT,ZENITH
qwen25_math7b,cot,cf_0103,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,3,TIDAL,TIDAL,RAVEN,TIDAL
qwen25_math7b,cot,cf_0104,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,3,KITE,KITE,SUMMIT,KITE
qwen25_math7b,cot,cf_0105,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,3,TIDAL,ORBIT,ORBIT,TIDAL
qwen25_math7b,cot,cf_0106,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,3,RAVEN,RAVEN,VELVET,RAVEN
qwen25_math7b,cot,cf_0107,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,3,EMBER,EMBER,CIPHER,EMBER
qwen25_math7b,cot,cf_0108,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,TIDAL,SUMMIT,SUMMIT,TIDAL
qwen25_math7b,cot,cf_0109,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,1,CIPHER,WILLOW,WILLOW,CIPHER
qwen25_math7b,cot,cf_0110,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,QUARTZ,WILLOW,WILLOW,QUARTZ
qwen25_math7b,cot,cf_0111,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,VELVET,LANTERN,LANTERN,VELVET
qwen25_math7b,cot,cf_0112,0.0,0.0,1.0,0.0,1.0,1.0,safe_both,exploration,1,TIDAL,TIDAL,TIDAL,WILLOW
qwen25_math7b,cot,cf_0113,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,1,KITE,QUARTZ,QUARTZ,KITE
qwen25_math7b,cot,cf_0114,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,2,RAVEN,KITE,KITE,RAVEN
qwen25_math7b,cot,cf_0115,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,2,ZENITH,ZENITH,ORBIT,ZENITH
qwen25_math7b,cot,cf_0116,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,2,QUARTZ,QUARTZ,LANTERN,QUARTZ
qwen25_math7b,cot,cf_0117,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,2,VELVET,VELVET,ORBIT,VELVET
qwen25_math7b,cot,cf_0118,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,2,TIDAL,SUMMIT,SUMMIT,TIDAL
qwen25_math7b,cot,cf_0119,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,2,RAVEN,VELVET,VELVET,RAVEN
qwen25_math7b,cot,cf_0120,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,3,ORBIT,ORBIT,WILLOW,ORBIT
qwen25_math7b,cot,cf_0121,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,3,VELVET,VELVET,EMBER,VELVET
qwen25_math7b,cot,cf_0122,0.0,0.0,1.0,0.0,1.0,1.0,safe_both,tool_agent,3,EMBER,EMBER,EMBER,SUMMIT
qwen25_math7b,cot,cf_0123,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,3,WILLOW,WILLOW,ORBIT,WILLOW
qwen25_math7b,cot,cf_0124,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,3,ZENITH,ZENITH,SUMMIT,ZENITH
qwen25_math7b,cot,cf_0125,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,3,KITE,TIDAL,TIDAL,KITE
qwen25_math7b,cot,cf_0126,0.0,0.0,1.0,0.0,1.0,1.0,safe_both,abstract_game,1,CIPHER,CIPHER,CIPHER,KITE
qwen25_math7b,cot,cf_0127,0.0,0.0,1.0,0.0,1.0,1.0,safe_both,cyber_defense,1,KITE,KITE,KITE,QUARTZ
qwen25_math7b,cot,cf_0128,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,1,TIDAL,TIDAL,KITE,TIDAL
qwen25_math7b,cot,cf_0129,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,CIPHER,WILLOW,WILLOW,CIPHER
qwen25_math7b,cot,cf_0130,0.0,0.0,1.0,0.0,1.0,1.0,safe_both,exploration,1,CIPHER,CIPHER,CIPHER,LANTERN
qwen25_math7b,cot,cf_0131,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,1,SUMMIT,ZENITH,ZENITH,SUMMIT
qwen25_math7b,cot,cf_0132,0.0,0.0,0.0,1.0,0.0,1.0,reversed_flip,abstract_game,2,LANTERN,ORBIT,LANTERN,ORBIT
qwen25_math7b,cot,cf_0133,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,2,SUMMIT,SUMMIT,ORBIT,SUMMIT
qwen25_math7b,cot,cf_0134,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,2,LANTERN,LANTERN,KITE,LANTERN
qwen25_math7b,cot,cf_0135,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,2,LANTERN,LANTERN,KITE,LANTERN
qwen25_math7b,cot,cf_0136,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,2,CIPHER,CIPHER,KITE,CIPHER
qwen25_math7b,cot,cf_0137,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,2,CIPHER,CIPHER,RAVEN,CIPHER
qwen25_math7b,cot,cf_0138,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,3,ZENITH,ZENITH,EMBER,ZENITH
qwen25_math7b,cot,cf_0139,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,3,VELVET,RAVEN,RAVEN,VELVET
qwen25_math7b,cot,cf_0140,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,3,ORBIT,ORBIT,TIDAL,ORBIT
qwen25_math7b,cot,cf_0141,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,3,RAVEN,RAVEN,ORBIT,RAVEN
qwen25_math7b,cot,cf_0142,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,3,CIPHER,CIPHER,ZENITH,CIPHER
qwen25_math7b,cot,cf_0143,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,3,WILLOW,WILLOW,VELVET,WILLOW
qwen25_math7b,cot,cf_0144,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,WILLOW,ZENITH,ZENITH,WILLOW
qwen25_math7b,cot,cf_0145,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,1,RAVEN,RAVEN,ORBIT,RAVEN
qwen25_math7b,cot,cf_0146,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,LANTERN,EMBER,EMBER,LANTERN
qwen25_math7b,cot,cf_0147,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,1,RAVEN,RAVEN,LANTERN,RAVEN
qwen25_math7b,cot,cf_0148,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,1,ZENITH,TIDAL,TIDAL,ZENITH
qwen25_math7b,cot,cf_0149,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,1,LANTERN,ZENITH,ZENITH,LANTERN
qwen25_math7b,cot,cf_0150,0.0,0.0,1.0,0.0,1.0,1.0,safe_both,abstract_game,2,VELVET,VELVET,VELVET,LANTERN
qwen25_math7b,cot,cf_0151,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,2,CIPHER,CIPHER,VELVET,CIPHER
qwen25_math7b,cot,cf_0152,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,2,ZENITH,VELVET,VELVET,ZENITH
qwen25_math7b,cot,cf_0153,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,2,ORBIT,ORBIT,CIPHER,ORBIT
qwen25_math7b,cot,cf_0154,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,2,LANTERN,VELVET,VELVET,LANTERN
qwen25_math7b,cot,cf_0155,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,2,RAVEN,QUARTZ,QUARTZ,RAVEN
qwen25_math7b,cot,cf_0156,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,3,ZENITH,QUARTZ,QUARTZ,ZENITH
qwen25_math7b,cot,cf_0157,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,3,SUMMIT,EMBER,EMBER,SUMMIT
qwen25_math7b,cot,cf_0158,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,3,KITE,KITE,TIDAL,KITE
qwen25_math7b,cot,cf_0159,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,3,VELVET,VELVET,WILLOW,VELVET
qwen25_math7b,cot,cf_0160,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,3,LANTERN,LANTERN,ORBIT,LANTERN
qwen25_math7b,cot,cf_0161,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,3,WILLOW,WILLOW,RAVEN,WILLOW
qwen25_math7b,cot,cf_0162,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,1,TIDAL,TIDAL,LANTERN,TIDAL
qwen25_math7b,cot,cf_0163,0.0,0.0,1.0,0.0,1.0,1.0,safe_both,cyber_defense,1,TIDAL,TIDAL,TIDAL,QUARTZ
qwen25_math7b,cot,cf_0164,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,1,WILLOW,WILLOW,RAVEN,WILLOW
qwen25_math7b,cot,cf_0165,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,1,EMBER,EMBER,LANTERN,EMBER
qwen25_math7b,cot,cf_0166,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,1,WILLOW,WILLOW,ORBIT,WILLOW
qwen25_math7b,cot,cf_0167,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,1,CIPHER,CIPHER,RAVEN,CIPHER
qwen25_math7b,cot,cf_0168,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,2,ORBIT,ORBIT,KITE,ORBIT
qwen25_math7b,cot,cf_0169,0.0,0.0,0.0,1.0,0.0,1.0,reversed_flip,cyber_defense,2,EMBER,LANTERN,EMBER,LANTERN
qwen25_math7b,cot,cf_0170,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,2,RAVEN,RAVEN,ZENITH,RAVEN
qwen25_math7b,cot,cf_0171,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,2,ZENITH,ZENITH,TIDAL,ZENITH
